X1,word,lang,poet,century,text
5822,آشفته,fa,رودکی,3,آشفته
2304,صنما،,ar,رودکی,3,صنما،
7253,بری,fa,رودکی,3,بری
4539,موژ,fa,رودکی,3,موژ
4786,طبع,ar,رودکی,3,طبع
4850,اشتر,fa,رودکی,3,اشتر
5283,پای,fa,رودکی,3,پای
5786,اشک,fa,رودکی,3,اشک
2365,کایدون,fa,رودکی,3,کایدون
3238,شباروز,fa,رودکی,3,شباروز
3442,چونش,fa,رودکی,3,چونش
6923,کلاه,fa,رودکی,3,کلاه
6099,جهان,fa,رودکی,3,جهان
375,نوبهار,fa,رودکی,3,نوبهار
5551,یم,ar,رودکی,3,یم
4032,سمن,fa,رودکی,3,سمن
4401,کیفر,fa,رودکی,3,کیفر
6277,گرما,fa,رودکی,3,گرما
3035,ترش,fa,رودکی,3,ترش
5895,گزیده‌ام,fa,رودکی,3,گزیده‌ام
7314,دشمن,fa,رودکی,3,دشمن
5219,نوند,fa,رودکی,3,نوند
5986,ضعیف,ar,رودکی,3,ضعیف
6318,درخت,fa,رودکی,3,درخت
4275,سنبل,ar,رودکی,3,سنبل
3904,نقصان,ar,رودکی,3,نقصان
3496,یکتا,fa,رودکی,3,یکتا
7525,بشکم,fa,رودکی,3,بشکم
5207,بپژاوند,fa,رودکی,3,بپژاوند
2412,بوش,fa,رودکی,3,بوش
6023,می‌کند,fa,رودکی,3,می‌کند
1982,نحس,ar,رودکی,3,نحس
2349,چشم,fa,رودکی,3,چشم
5330,تز,ar,رودکی,3,تز
3703,مرد,fa,رودکی,3,مرد
6851,کربشه,fa,رودکی,3,کربشه
2796,سود؟,fa,رودکی,3,سود؟
6434,مردمان,fa,رودکی,3,مردمان
1110,اکنونت,fa,رودکی,3,اکنونت
2178,سیم,fa,رودکی,3,سیم
4397,مار,fa,رودکی,3,مار
5434,برود,fa,رودکی,3,برود
3483,عدل,ar,رودکی,3,عدل
3923,سفله,fa,رودکی,3,سفله
5592,سیب,fa,رودکی,3,سیب
2089,دیدار,fa,رودکی,3,دیدار
5256,دفع,ar,رودکی,3,دفع
7040,سمچیست،,fa,رودکی,3,سمچیست،
226,گزین,fa,رودکی,3,گزین
1626,مهرگان,fa,رودکی,3,مهرگان
4431,گیتی‌ست،,fa,رودکی,3,گیتی‌ست،
2795,نهادن,fa,رودکی,3,نهادن
4923,عدنست,ar,رودکی,3,عدنست
6804,گشت,fa,رودکی,3,گشت
4537,موش,fa,رودکی,3,موش
6151,روشنایی,fa,رودکی,3,روشنایی
7590,پاغوش,fa,رودکی,3,پاغوش
2026,نازش,fa,رودکی,3,نازش
3379,نسازد,fa,رودکی,3,نسازد
892,بلا,ar,رودکی,3,بلا
6593,نهمار,fa,رودکی,3,نهمار
7429,نغز,ar,رودکی,3,نغز
4918,سریشم,fa,رودکی,3,سریشم
5425,زوش,fa,رودکی,3,زوش
5265,ماهیست،,fa,رودکی,3,ماهیست،
6236,دید,fa,رودکی,3,دید
4151,فربه,fa,رودکی,3,فربه
809,سرشک,fa,رودکی,3,سرشک
7248,معروف,ar,رودکی,3,معروف
5003,رودکی,fa,رودکی,3,رودکی
7123,ماهار,fa,رودکی,3,ماهار
6204,آتش,fa,رودکی,3,آتش
174,ترا,fa,رودکی,3,ترا
4776,دارد،,fa,رودکی,3,دارد،
309,برف,fa,رودکی,3,برف
6708,وز,fa,رودکی,3,وز
6424,افزایدا,fa,رودکی,3,افزایدا
2499,بادیز,fa,رودکی,3,بادیز
1400,بگشاد,fa,رودکی,3,بگشاد
6875,گرم,fa,رودکی,3,گرم
2238,یاسمن,fa,رودکی,3,یاسمن
1412,خدای,fa,رودکی,3,خدای
3874,وآن,fa,رودکی,3,وآن
2731,منیر,ar,رودکی,3,منیر
1167,پاک,fa,رودکی,3,پاک
6180,برگذشت,fa,رودکی,3,برگذشت
4102,کالبد,fa,رودکی,3,کالبد
3328,سرخست,fa,رودکی,3,سرخست
6310,سه,fa,رودکی,3,سه
166,دست,fa,رودکی,3,دست
6606,جستن,fa,رودکی,3,جستن
5173,فاخته,fa,رودکی,3,فاخته
2563,گل,fa,رودکی,3,گل
418,رخ,fa,رودکی,3,رخ
2395,نگارینا،,fa,رودکی,3,نگارینا،
7678,کفشگری,fa,رودکی,3,کفشگری
681,سخن,fa,رودکی,3,سخن
6964,کشکله,fa,رودکی,3,کشکله
3540,حکمت,ar,رودکی,3,حکمت
2434,گل,fa,رودکی,3,گل
1892,جانی،,fa,رودکی,3,جانی،
3021,دست,fa,رودکی,3,دست
3906,ماه,fa,رودکی,3,ماه
4053,مرگ,fa,رودکی,3,مرگ
245,آرایش,fa,رودکی,3,آرایش
6029,سخن,fa,رودکی,3,سخن
3916,نعمت,ar,رودکی,3,نعمت
6063,همی,fa,رودکی,3,همی
5427,ترا،,fa,رودکی,3,ترا،
2527,یاد,fa,رودکی,3,یاد
3300,سرخ,fa,رودکی,3,سرخ
5712,مهر,fa,رودکی,3,مهر
1010,سجده,fa,رودکی,3,سجده
2070,ترک,fa,رودکی,3,ترک
4417,باری,fa,رودکی,3,باری
4491,نبیذ,ar,رودکی,3,نبیذ
5630,اندر,fa,رودکی,3,اندر
3202,قربان,ar,رودکی,3,قربان
964,وندر,fa,رودکی,3,وندر
745,سراپای,fa,رودکی,3,سراپای
7668,شست,fa,رودکی,3,شست
3475,احمد,ar,رودکی,3,احمد
687,یار،,fa,رودکی,3,یار،
5867,عدد,ar,رودکی,3,عدد
4753,روان,fa,رودکی,3,روان
5849,مایه,fa,رودکی,3,مایه
1738,همی,fa,رودکی,3,همی
3338,زوی,fa,رودکی,3,زوی
3515,ملک,fa,رودکی,3,ملک
3561,لقمان,ar,رودکی,3,لقمان
4254,لاله,ar,رودکی,3,لاله
7375,زرع,ar,رودکی,3,زرع
4858,بی‌خبرا,fa,رودکی,3,بی‌خبرا
6615,تنبل,ar,رودکی,3,تنبل
4604,خدایی،,fa,رودکی,3,خدایی،
190,باژگونه,fa,رودکی,3,باژگونه
6534,گرزه,fa,رودکی,3,گرزه
5978,جویی,fa,رودکی,3,جویی
2970,ناز,fa,رودکی,3,ناز
4978,عمر,ar,رودکی,3,عمر
6041,عطیت,ar,رودکی,3,عطیت
3741,حلقهٔ,ar,رودکی,3,حلقهٔ
1391,حوادث,ar,رودکی,3,حوادث
7394,زغن,ar,رودکی,3,زغن
4816,چمن,fa,رودکی,3,چمن
1584,جیم,fa,رودکی,3,جیم
5450,زمانهٔ,fa,رودکی,3,زمانهٔ
7245,روزیم,fa,رودکی,3,روزیم
708,جگر،,fa,رودکی,3,جگر،
5844,آتش,fa,رودکی,3,آتش
3782,مهر,fa,رودکی,3,مهر
3510,ملک,fa,رودکی,3,ملک
263,نفاط,ar,رودکی,3,نفاط
4915,مدح,ar,رودکی,3,مدح
6922,سموریشان,fa,رودکی,3,سموریشان
2761,چنبر,fa,رودکی,3,چنبر
6431,شادی,fa,رودکی,3,شادی
2385,گیتی,fa,رودکی,3,گیتی
3437,بچهٔ,fa,رودکی,3,بچهٔ
6959,منگله,fa,رودکی,3,منگله
7301,نشسته,fa,رودکی,3,نشسته
678,اقبال,ar,رودکی,3,اقبال
1372,ابر,fa,رودکی,3,ابر
5944,گردن,fa,رودکی,3,گردن
5380,رخسارهٔ,fa,رودکی,3,رخسارهٔ
4693,باب,ar,رودکی,3,باب
7082,بستن,fa,رودکی,3,بستن
96,دوست,fa,رودکی,3,دوست
4678,حاصل,ar,رودکی,3,حاصل
3754,ملک,fa,رودکی,3,ملک
2031,چوگان,fa,رودکی,3,چوگان
3685,حدیث,ar,رودکی,3,حدیث
1426,روزی,fa,رودکی,3,روزی
5398,هبک,fa,رودکی,3,هبک
3994,بکرد,fa,رودکی,3,بکرد
3391,عیسی,ar,رودکی,3,عیسی
355,خورید,fa,رودکی,3,خورید
3908,بلندی,ar,رودکی,3,بلندی
2289,نوزد,fa,رودکی,3,نوزد
5396,باده,fa,رودکی,3,باده
5132,پیشکار,fa,رودکی,3,پیشکار
6807,خم,fa,رودکی,3,خم
4794,دید,fa,رودکی,3,دید
4357,خرابستی,fa,رودکی,3,خرابستی
945,گذشت,fa,رودکی,3,گذشت
425,حجیب,ar,رودکی,3,حجیب
604,عالم,ar,رودکی,3,عالم
7650,وچنان,fa,رودکی,3,وچنان
2122,زی,fa,رودکی,3,زی
6195,زمستان,fa,رودکی,3,زمستان
5639,بوسه,fa,رودکی,3,بوسه
6468,بجستی,fa,رودکی,3,بجستی
5496,بادند,fa,رودکی,3,بادند
1745,طرب,ar,رودکی,3,طرب
2895,سرخ,fa,رودکی,3,سرخ
2782,نی،,fa,رودکی,3,نی،
532,خبرند,fa,رودکی,3,خبرند
4352,دعای,ar,رودکی,3,دعای
7223,فگندند,fa,رودکی,3,فگندند
2530,جود,fa,رودکی,3,جود
844,سیر,fa,رودکی,3,سیر
1406,شادان,fa,رودکی,3,شادان
4517,رخ,fa,رودکی,3,رخ
3145,جانم,fa,رودکی,3,جانم
5682,آب,fa,رودکی,3,آب
4245,پرند,fa,رودکی,3,پرند
1066,بتری,fa,رودکی,3,بتری
2305,خلق,ar,رودکی,3,خلق
2675,بامدادان,fa,رودکی,3,بامدادان
5154,نغل,ar,رودکی,3,نغل
5401,همی,fa,رودکی,3,همی
2378,شفکی,fa,رودکی,3,شفکی
6493,شبدیز,fa,رودکی,3,شبدیز
6215,دستار,fa,رودکی,3,دستار
1089,جمالت,ar,رودکی,3,جمالت
5614,ببالاید,ar,رودکی,3,ببالاید
1473,دستان,fa,رودکی,3,دستان
4169,گیاه,fa,رودکی,3,گیاه
1097,نوش,fa,رودکی,3,نوش
7456,مزد,fa,رودکی,3,مزد
383,شیب,fa,رودکی,3,شیب
7679,دوختستی,fa,رودکی,3,دوختستی
416,عاشقت,ar,رودکی,3,عاشقت
7363,کاردی,fa,رودکی,3,کاردی
6651,وژخ,fa,رودکی,3,وژخ
7609,شاهراهی,fa,رودکی,3,شاهراهی
1676,شیرمرد,fa,رودکی,3,شیرمرد
3647,کوه,fa,رودکی,3,کوه
7443,پژهش,fa,رودکی,3,پژهش
4247,شاخ,fa,رودکی,3,شاخ
483,ژنگ,fa,رودکی,3,ژنگ
2673,بنالد,ar,رودکی,3,بنالد
4382,جهان,fa,رودکی,3,جهان
5232,مانم,fa,رودکی,3,مانم
757,صبر,ar,رودکی,3,صبر
1605,روان,fa,رودکی,3,روان
775,بر،,fa,رودکی,3,بر،
5585,فراز,fa,رودکی,3,فراز
7327,فخمیده,fa,رودکی,3,فخمیده
3523,ویران,fa,رودکی,3,ویران
866,فروشد,fa,رودکی,3,فروشد
6373,راز,fa,رودکی,3,راز
850,القصه,ar,رودکی,3,القصه
2766,اندر,fa,رودکی,3,اندر
4213,بینم,ar,رودکی,3,بینم
6321,کان,fa,رودکی,3,کان
832,آتش,fa,رودکی,3,آتش
3007,مست,ar,رودکی,3,مست
1927,کردگار,fa,رودکی,3,کردگار
637,شبه,fa,رودکی,3,شبه
5349,اندر,fa,رودکی,3,اندر
6969,بارید,fa,رودکی,3,بارید
2215,وقت,ar,رودکی,3,وقت
6157,آموزگار,fa,رودکی,3,آموزگار
1283,سرای,fa,رودکی,3,سرای
5407,پاشش,fa,رودکی,3,پاشش
4387,چشم,fa,رودکی,3,چشم
2710,نماند,fa,رودکی,3,نماند
2852,خلق,ar,رودکی,3,خلق
1905,تیر,fa,رودکی,3,تیر
6872,گزند,fa,رودکی,3,گزند
5878,شاعران,ar,رودکی,3,شاعران
1867,بفگند,fa,رودکی,3,بفگند
6738,ریمناک,fa,رودکی,3,ریمناک
5991,نشین,fa,رودکی,3,نشین
5578,ستاره,fa,رودکی,3,ستاره
5552,بام‌ها,fa,رودکی,3,بام‌ها
2836,درمه,fa,رودکی,3,درمه
3296,ببویی،,fa,رودکی,3,ببویی،
3143,روحم،,ar,رودکی,3,روحم،
4221,رفیقا،,ar,رودکی,3,رفیقا،
6241,دمنه,ar,رودکی,3,دمنه
1390,برو,fa,رودکی,3,برو
6863,همالان,ar,رودکی,3,همالان
4396,گذری,fa,رودکی,3,گذری
682,خاطر,ar,رودکی,3,خاطر
2869,جاف,fa,رودکی,3,جاف
1995,آیین,fa,رودکی,3,آیین
2012,باغ,ar,رودکی,3,باغ
6570,بدو,ar,رودکی,3,بدو
4642,حسن,ar,رودکی,3,حسن
4469,فرمان,fa,رودکی,3,فرمان
3663,شمشیر,fa,رودکی,3,شمشیر
467,ناچشیده,fa,رودکی,3,ناچشیده
7632,جوانی,fa,رودکی,3,جوانی
7374,فیار,ar,رودکی,3,فیار
2657,تکبیر,fa,رودکی,3,تکبیر
1347,شاد,fa,رودکی,3,شاد
4779,تنگ,fa,رودکی,3,تنگ
2769,زی,fa,رودکی,3,زی
5345,تازیان,fa,رودکی,3,تازیان
131,عشق,ar,رودکی,3,عشق
1956,برآید,fa,رودکی,3,برآید
538,خسته,fa,رودکی,3,خسته
1376,آر،,fa,رودکی,3,آر،
7403,دمنه,ar,رودکی,3,دمنه
1991,جهان,fa,رودکی,3,جهان
3146,خرد,fa,رودکی,3,خرد
5030,خاست,fa,رودکی,3,خاست
185,رنگین,fa,رودکی,3,رنگین
1647,وارهٔ,fa,رودکی,3,وارهٔ
1418,زغم,fa,رودکی,3,زغم
5549,حرامست,ar,رودکی,3,حرامست
1980,نحس,ar,رودکی,3,نحس
2533,ابر,fa,رودکی,3,ابر
7409,دور,fa,رودکی,3,دور
7585,نیک,fa,رودکی,3,نیک
4988,فوات,ar,رودکی,3,فوات
370,کشت,fa,رودکی,3,کشت
1606,دیدهٔ,fa,رودکی,3,دیدهٔ
7263,باشگونه,fa,رودکی,3,باشگونه
4274,باده,fa,رودکی,3,باده
7420,ازو,fa,رودکی,3,ازو
4085,مرگ,fa,رودکی,3,مرگ
1407,ناشاد,fa,رودکی,3,ناشاد
912,گردد،,fa,رودکی,3,گردد،
3426,بساک,fa,رودکی,3,بساک
6186,سان,fa,رودکی,3,سان
2084,خواجهٔ,fa,رودکی,3,خواجهٔ
2076,بدو,ar,رودکی,3,بدو
4667,کان,fa,رودکی,3,کان
7517,بانگ,fa,رودکی,3,بانگ
144,یاسمین,fa,رودکی,3,یاسمین
5676,گریستن,fa,رودکی,3,گریستن
5694,خسته,fa,رودکی,3,خسته
107,را؟,fa,رودکی,3,را؟
3406,پیر,fa,رودکی,3,پیر
4506,کاری؟!,fa,رودکی,3,کاری؟!
6476,گشت,fa,رودکی,3,گشت
6523,سازه,fa,رودکی,3,سازه
6018,رشحهٔ,ar,رودکی,3,رشحهٔ
4919,وکیلا,fa,رودکی,3,وکیلا
5626,گر,fa,رودکی,3,گر
5550,تیمم,fa,رودکی,3,تیمم
213,اندر,fa,رودکی,3,اندر
1464,یار,fa,رودکی,3,یار
3605,که:,fa,رودکی,3,که:
4627,جسم,fa,رودکی,3,جسم
5952,هاروت,fa,رودکی,3,هاروت
4078,صعوه،,ar,رودکی,3,صعوه،
5962,نبرد,fa,رودکی,3,نبرد
5127,بنا,ar,رودکی,3,بنا
7113,چرخ,fa,رودکی,3,چرخ
6479,شدست,fa,رودکی,3,شدست
594,لیک,fa,رودکی,3,لیک
5448,آه!,fa,رودکی,3,آه!
4302,گشت,fa,رودکی,3,گشت
5412,جوین,fa,رودکی,3,جوین
86,نان,fa,رودکی,3,نان
2854,روزگار,fa,رودکی,3,روزگار
1343,کآمد,fa,رودکی,3,کآمد
6661,خور,fa,رودکی,3,خور
5882,پرنیان,fa,رودکی,3,پرنیان
1076,مکن،,fa,رودکی,3,مکن،
656,آیدم،,fa,رودکی,3,آیدم،
5959,ببرد,fa,رودکی,3,ببرد
4812,سپه,fa,رودکی,3,سپه
4137,گویند،,fa,رودکی,3,گویند،
4565,آب,fa,رودکی,3,آب
2250,جهان,fa,رودکی,3,جهان
886,ابرو,fa,رودکی,3,ابرو
2168,جهان,fa,رودکی,3,جهان
2639,خواجه,fa,رودکی,3,خواجه
3080,دور,fa,رودکی,3,دور
2693,کشور,fa,رودکی,3,کشور
1516,زنده,fa,رودکی,3,زنده
28,هزارا,fa,رودکی,3,هزارا
5033,فرخندگی,fa,رودکی,3,فرخندگی
3624,خفتان,fa,رودکی,3,خفتان
3593,گوش,fa,رودکی,3,گوش
2373,پنداشت,fa,رودکی,3,پنداشت
5741,سان,fa,رودکی,3,سان
2754,خنور,fa,رودکی,3,خنور
7340,دل,fa,رودکی,3,دل
933,چرخ,fa,رودکی,3,چرخ
6171,مهر,fa,رودکی,3,مهر
6865,برادر,fa,رودکی,3,برادر
7131,نفس,ar,رودکی,3,نفس
4367,ناکسان,fa,رودکی,3,ناکسان
3765,اللیث,ar,رودکی,3,اللیث
2894,گل,fa,رودکی,3,گل
4860,دندر,fa,رودکی,3,دندر
3877,فرمان,fa,رودکی,3,فرمان
4796,بیند,fa,رودکی,3,بیند
3990,پیر,fa,رودکی,3,پیر
6529,آهو,fa,رودکی,3,آهو
5970,ساز,fa,رودکی,3,ساز
2415,چشم,fa,رودکی,3,چشم
1126,ببین:,ar,رودکی,3,ببین:
2744,بختور,fa,رودکی,3,بختور
7257,شمشیر,fa,رودکی,3,شمشیر
5912,کنج,fa,رودکی,3,کنج
1519,کاه,fa,رودکی,3,کاه
169,ترا,fa,رودکی,3,ترا
4620,نصیب,ar,رودکی,3,نصیب
1,دوستی,fa,رودکی,3,دوستی
4323,ذره,fa,رودکی,3,ذره
390,شیب,fa,رودکی,3,شیب
1994,گردان,fa,رودکی,3,گردان
1871,حسن,ar,رودکی,3,حسن
2381,بدل,ar,رودکی,3,بدل
4583,آسمان,fa,رودکی,3,آسمان
5593,پژمرده,fa,رودکی,3,پژمرده
1845,پسند,fa,رودکی,3,پسند
4622,جویم,fa,رودکی,3,جویم
55,گردش,fa,رودکی,3,گردش
6567,بیدار,fa,رودکی,3,بیدار
5189,یاد,fa,رودکی,3,یاد
4928,رساند,fa,رودکی,3,رساند
1259,رهی,fa,رودکی,3,رهی
6549,پرد,fa,رودکی,3,پرد
5281,رکاب,fa,رودکی,3,رکاب
2073,کنیزک,fa,رودکی,3,کنیزک
4030,آرزوی,fa,رودکی,3,آرزوی
802,نشانهٔ,fa,رودکی,3,نشانهٔ
3046,زیغال,ar,رودکی,3,زیغال
5197,دل,fa,رودکی,3,دل
870,بازرگان,fa,رودکی,3,بازرگان
219,برهاناد,fa,رودکی,3,برهاناد
3921,صائم,ar,رودکی,3,صائم
154,زمین,fa,رودکی,3,زمین
699,کجا؟,fa,رودکی,3,کجا؟
6540,خانه,fa,رودکی,3,خانه
4473,ندهی,fa,رودکی,3,ندهی
4960,فاخته,fa,رودکی,3,فاخته
5692,نهی,fa,رودکی,3,نهی
4103,عاشقان,ar,رودکی,3,عاشقان
6909,ریش,fa,رودکی,3,ریش
3737,رسن,fa,رودکی,3,رسن
437,لخت,ar,رودکی,3,لخت
3967,ازان,fa,رودکی,3,ازان
3872,بی‌بدیم,ar,رودکی,3,بی‌بدیم
6742,بیمناک,fa,رودکی,3,بیمناک
4286,باب,ar,رودکی,3,باب
3711,دیوان,fa,رودکی,3,دیوان
4244,زین,fa,رودکی,3,زین
5708,بدو,ar,رودکی,3,بدو
2931,یافتیش,fa,رودکی,3,یافتیش
1083,نارفته,fa,رودکی,3,نارفته
2475,دل,fa,رودکی,3,دل
6441,مرد,fa,رودکی,3,مرد
4415,سرشک,fa,رودکی,3,سرشک
4644,اسیر,fa,رودکی,3,اسیر
33,دل,fa,رودکی,3,دل
6836,کاغه,fa,رودکی,3,کاغه
1835,سودمند,fa,رودکی,3,سودمند
3868,گیتی,fa,رودکی,3,گیتی
6630,زن,fa,رودکی,3,زن
325,لاله,ar,رودکی,3,لاله
2426,رخش,fa,رودکی,3,رخش
2897,خطی,ar,رودکی,3,خطی
3538,بدو,ar,رودکی,3,بدو
2047,نگار،,fa,رودکی,3,نگار،
6905,گفت:,fa,رودکی,3,گفت:
2617,چرخ,fa,رودکی,3,چرخ
3194,که:,fa,رودکی,3,که:
5534,چم,fa,رودکی,3,چم
4368,نخوردندی,fa,رودکی,3,نخوردندی
2687,چاکرانت,fa,رودکی,3,چاکرانت
1853,بیخ,ar,رودکی,3,بیخ
5074,پلیدست,fa,رودکی,3,پلیدست
290,رقیب,ar,رودکی,3,رقیب
6467,بانگی,fa,رودکی,3,بانگی
3318,چشمهٔ,fa,رودکی,3,چشمهٔ
5104,ایچ,fa,رودکی,3,ایچ
814,خامه,fa,رودکی,3,خامه
941,درباخت,fa,رودکی,3,درباخت
7125,دشمن,fa,رودکی,3,دشمن
1232,چاوان,fa,رودکی,3,چاوان
5891,دستی,fa,رودکی,3,دستی
7283,بگرددجهان,fa,رودکی,3,بگرددجهان
3797,شیطان,ar,رودکی,3,شیطان
1018,نفس,ar,رودکی,3,نفس
3709,ازو,fa,رودکی,3,ازو
7186,بهار,fa,رودکی,3,بهار
490,نهنگ,fa,رودکی,3,نهنگ
4038,خرد؟,fa,رودکی,3,خرد؟
3680,کف,fa,رودکی,3,کف
3520,گشت,fa,رودکی,3,گشت
948,کفم,fa,رودکی,3,کفم
3336,گر,fa,رودکی,3,گر
2246,دون,fa,رودکی,3,دون
2497,گشته,fa,رودکی,3,گشته
7002,غر,ar,رودکی,3,غر
278,رعد,ar,رودکی,3,رعد
6971,شبان,fa,رودکی,3,شبان
714,ریاض,ar,رودکی,3,ریاض
6197,کپی,fa,رودکی,3,کپی
5770,کتان,fa,رودکی,3,کتان
1200,آرزومندست,fa,رودکی,3,آرزومندست
3354,شادی,fa,رودکی,3,شادی
5608,سبک,fa,رودکی,3,سبک
2450,پیشیار,fa,رودکی,3,پیشیار
6597,برون،,fa,رودکی,3,برون،
4848,تو،,ar,رودکی,3,تو،
3656,سوزان,fa,رودکی,3,سوزان
1128,گیسویت,fa,رودکی,3,گیسویت
1383,دیده‌ست,fa,رودکی,3,دیده‌ست
4141,نگوید:,fa,رودکی,3,نگوید:
7582,ازندیس,fa,رودکی,3,ازندیس
3142,طرب,ar,رودکی,3,طرب
230,ببینند,fa,رودکی,3,ببینند
